item_id,item_name,item_description,item_price,item_category,item_is_veg,restaurant_name,restaurant_address,restaurant_phone_numbers,restaurant_cuisines,restaurant_opening_hours,restaurant_dining_rating,restaurant_delivery_rating,restaurant_dining_ratings_count,restaurant_delivery_ratings_count,restaurant_source_url,created_at,updated_at,description_clean,city
224,"Chicken 65 Biryani [Boneless,Serves 1]","[Accompanied with Onion Raita] (600 gms) Our take on the classic fusion favorite,",439.0,Biryani & Rice Dishes,False,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Chicken 65 Biryani [Boneless,Serves 1] category: Biryani & Rice Dishes description: [Accompanied with Onion Raita] (600 gms) Our take on the classic fusion favorite,",Ncr
225,Koyla Smoked Paneer Tikka Biryani [Serves 1],"[Accompanied with Onion Raita] (600gms) Smoked paneer, slow cooked in a classic biryani",439.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Koyla Smoked Paneer Tikka Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with Onion Raita] (600gms) Smoked paneer, slow cooked in a classic biryani",Ncr
226,Classic Veg Biryani [Serves 1],"Accompanied with onion raita] (600gms) Assorted exotic veggies (broccoli, bell peppers and baby",399.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Classic Veg Biryani [Serves 1] category: Biryani & Rice Dishes description: Accompanied with onion raita] (600gms) Assorted exotic veggies (broccoli, bell peppers and baby",Ncr
227,Bhuna Jackfruit Biryani [Serves 1],[Accompanied with Onion Raita] (600gms) A favourite among the vegetarians that are part,399.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Bhuna Jackfruit Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with Onion Raita] (600gms) A favourite among the vegetarians that are part,Ncr
228,Hyderabadi Veg and Paneer Biryani [Serves 1],"[Accompanied with Onion Raita] (600gms) Freshly sauteed vegetables and paneer, cooked in hyderabadi",409.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Hyderabadi Veg and Paneer Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with Onion Raita] (600gms) Freshly sauteed vegetables and paneer, cooked in hyderabadi",Ncr
229,Awadhi Veg Biryani [Serves 1],"[Accompanied with Onion Raita] (600gms) Veggies cooked in an awadhi gravy, layered with",399.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Awadhi Veg Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with Onion Raita] (600gms) Veggies cooked in an awadhi gravy, layered with",Ncr
230,Dum Hyderabadi Jackfruit Biryani [Serves 1],"[Accompanied with Onion Raita] (600 gms) Juicy, fall apart jackfruit chunks are marinated",469.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Dum Hyderabadi Jackfruit Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with Onion Raita] (600 gms) Juicy, fall apart jackfruit chunks are marinated",Ncr
231,Chicken Tandoori Kepsa Biryani [Serves 1],"[Accompanied with an Onion Raita] (600gms) One (1) whole leg of tandoori chicken,",459.0,Biryani & Rice Dishes,False,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Chicken Tandoori Kepsa Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with an Onion Raita] (600gms) One (1) whole leg of tandoori chicken,",Ncr
232,"Chicken Tikka Kepsa Biryani [Boneless, Serves 1]",[Accompanied with an Onion Raita] (600gms) Traditionally smoked and charcoal cooked chicken tikka,439.0,Biryani & Rice Dishes,False,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,"Chicken Tikka Kepsa Biryani [Boneless, Serves 1] category: Biryani & Rice Dishes description: [Accompanied with an Onion Raita] (600gms) Traditionally smoked and charcoal cooked chicken tikka",Ncr
233,Paneer Tikka Kepsa Biryani [Serves 1],[Accompanied with an Onion Raita] (600gms) Traditionally smoked and charcoal cooked paneer tikka,439.0,Biryani & Rice Dishes,True,"House Of Biryan- Biryani, Kepsa And More","M/48/2 And 3, Ground Floor, Connaught Place, New Delhi, Connaught Place, New Delhi, New Delhi","[""+918282825325""]","[""Biryani"", ""Kebab"", ""Rolls"", ""Mandi"", ""Awadhi"", ""Beverages""]","[{""day"": ""Monday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Tuesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Wednesday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Thursday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Friday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Saturday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}, {""day"": ""Sunday"", ""hours"": ""12midnight \u2013 4am, 11am \u2013 12midnight (Today)""}]",4.5,4.5,1403,1403,https://www.zomato.com/ncr/house-of-biryan-biryani-kepsa-and-more-connaught-place-new-delhi/order,2025-04-23T17:37:39.256911,2025-04-23T17:37:39.256911,Paneer Tikka Kepsa Biryani [Serves 1] category: Biryani & Rice Dishes description: [Accompanied with an Onion Raita] (600gms) Traditionally smoked and charcoal cooked paneer tikka,Ncr
